name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
North Scottsdale Road,0,5589756,1,4153,1,86.99924516,3,35,5700,primary,3,"LINESTRING (-111.9262877 33.4312176, -111.9262851 33.432)",bike;auto;walk,1
North Scottsdale Road,1,5589756,4153,1,1,86.99924516,3,35,5700,primary,3,"LINESTRING (-111.9262851 33.432, -111.9262877 33.4312176)",bike;auto;walk,1
South Farmer Avenue,2,5590090,2,3156,1,98.98843843,,,0,residential,6,"LINESTRING (-111.944268 33.4307934, -111.9442601 33.4299032)",bike;auto;walk,1
South Farmer Avenue,3,5590090,3156,2,1,98.98843843,,,0,residential,6,"LINESTRING (-111.9442601 33.4299032, -111.944268 33.4307934)",bike;auto;walk,1
South Farmer Avenue,4,5590090,3156,3152,1,41.73257958,,,0,residential,6,"LINESTRING (-111.9442601 33.4299032, -111.9442568 33.4295279)",bike;auto;walk,1
South Farmer Avenue,5,5590090,3152,3156,1,41.73257958,,,0,residential,6,"LINESTRING (-111.9442568 33.4295279, -111.9442601 33.4299032)",bike;auto;walk,1
South Farmer Avenue,6,5590090,3152,3,1,1.378848318,,,0,residential,6,"LINESTRING (-111.9442568 33.4295279, -111.9442567 33.4295155)",bike;auto;walk,1
South Farmer Avenue,7,5590090,3,3152,1,1.378848318,,,0,residential,6,"LINESTRING (-111.9442567 33.4295155, -111.9442568 33.4295279)",bike;auto;walk,1
South Farmer Avenue,8,5590095,17,18,1,81.57797929,1,25,1900,residential,6,"LINESTRING (-111.9442875 33.4146337, -111.9442873 33.4145578, -111.9442885 33.4144819, -111.9442932 33.4144534, -111.9443066 33.4144231, -111.944311 33.4143981, -111.9443115 33.4142442, -111.9443138 33.4139026)",bike;auto;walk,1
South Farmer Avenue,9,5590095,18,17,1,81.57797929,1,25,1900,residential,6,"LINESTRING (-111.9443138 33.4139026, -111.9443115 33.4142442, -111.944311 33.4143981, -111.9443066 33.4144231, -111.9442932 33.4144534, -111.9442885 33.4144819, -111.9442873 33.4145578, -111.9442875 33.4146337)",bike;auto;walk,1
South Farmer Avenue,10,5590095,18,19,1,80.16146293,1,25,1900,residential,6,"LINESTRING (-111.9443138 33.4139026, -111.9443094 33.4131817)",bike;auto;walk,1
South Farmer Avenue,11,5590095,19,18,1,80.16146293,1,25,1900,residential,6,"LINESTRING (-111.9443094 33.4131817, -111.9443138 33.4139026)",bike;auto;walk,1
South Farmer Avenue,12,5590095,19,20,1,240.2823585,1,25,1900,residential,6,"LINESTRING (-111.9443094 33.4131817, -111.9443088 33.4130312, -111.9443073 33.411888, -111.9443024 33.4110208)",bike;auto;walk,1
South Farmer Avenue,13,5590095,20,19,1,240.2823585,1,25,1900,residential,6,"LINESTRING (-111.9443024 33.4110208, -111.9443073 33.411888, -111.9443088 33.4130312, -111.9443094 33.4131817)",bike;auto;walk,1
South Farmer Avenue,14,5590095,20,311,1,42.52200665,1,25,1900,residential,6,"LINESTRING (-111.9443024 33.4110208, -111.9443008 33.4108613, -111.9442992 33.4106384)",bike;auto;walk,1
South Farmer Avenue,15,5590095,311,20,1,42.52200665,1,25,1900,residential,6,"LINESTRING (-111.9442992 33.4106384, -111.9443008 33.4108613, -111.9443024 33.4110208)",bike;auto;walk,1
South Farmer Avenue,16,5590095,311,21,1,41.63225074,1,25,1900,residential,6,"LINESTRING (-111.9442992 33.4106384, -111.9442963 33.410264)",bike;auto;walk,1
South Farmer Avenue,17,5590095,21,311,1,41.63225074,1,25,1900,residential,6,"LINESTRING (-111.9442963 33.410264, -111.9442992 33.4106384)",bike;auto;walk,1
South Farmer Avenue,18,5590095,21,310,1,41.29781244,1,25,1900,residential,6,"LINESTRING (-111.9442963 33.410264, -111.9442959 33.4098926)",bike;auto;walk,1
South Farmer Avenue,19,5590095,310,21,1,41.29781244,1,25,1900,residential,6,"LINESTRING (-111.9442959 33.4098926, -111.9442963 33.410264)",bike;auto;walk,1
South Farmer Avenue,20,5590095,310,22,1,41.80933441,1,25,1900,residential,6,"LINESTRING (-111.9442959 33.4098926, -111.9442956 33.4097688, -111.9442959 33.4095166)",bike;auto;walk,1
South Farmer Avenue,21,5590095,22,310,1,41.80933441,1,25,1900,residential,6,"LINESTRING (-111.9442959 33.4095166, -111.9442956 33.4097688, -111.9442959 33.4098926)",bike;auto;walk,1
South Farmer Avenue,22,5590095,22,309,1,41.39804705,1,25,1900,residential,6,"LINESTRING (-111.9442959 33.4095166, -111.9442946 33.4091443)",bike;auto;walk,1
South Farmer Avenue,23,5590095,309,22,1,41.39804705,1,25,1900,residential,6,"LINESTRING (-111.9442946 33.4091443, -111.9442959 33.4095166)",bike;auto;walk,1
South Farmer Avenue,24,5590095,309,23,1,41.76481572,1,25,1900,residential,6,"LINESTRING (-111.9442946 33.4091443, -111.9442946 33.409073, -111.9442945 33.4087687)",bike;auto;walk,1
South Farmer Avenue,25,5590095,23,309,1,41.76481572,1,25,1900,residential,6,"LINESTRING (-111.9442945 33.4087687, -111.9442946 33.409073, -111.9442946 33.4091443)",bike;auto;walk,1
South Farmer Avenue,26,5590095,23,4154,1,7.639114018,1,25,1900,residential,6,"LINESTRING (-111.9442945 33.4087687, -111.9442947 33.4087)",bike;auto;walk,1
South Farmer Avenue,27,5590095,4154,23,1,7.639114018,1,25,1900,residential,6,"LINESTRING (-111.9442947 33.4087, -111.9442945 33.4087687)",bike;auto;walk,1
East 6th Street,28,5591077,24,276,1,6.488351989,,,0,residential,6,"LINESTRING (-111.9304264 33.4231268, -111.930412 33.4231839)",bike;auto;walk,1
East 6th Street,29,5591077,276,24,1,6.488351989,,,0,residential,6,"LINESTRING (-111.930412 33.4231839, -111.9304264 33.4231268)",bike;auto;walk,1
East 6th Street,30,5591077,276,391,1,4.98590558,,,0,residential,6,"LINESTRING (-111.930412 33.4231839, -111.9304005 33.4232277)",bike;auto;walk,1
East 6th Street,31,5591077,391,276,1,4.98590558,,,0,residential,6,"LINESTRING (-111.9304005 33.4232277, -111.930412 33.4231839)",bike;auto;walk,1
East 6th Street,32,5591077,391,3258,1,7.569980636,,,0,residential,6,"LINESTRING (-111.9304005 33.4232277, -111.9303882 33.423295)",bike;auto;walk,1
East 6th Street,33,5591077,3258,391,1,7.569980636,,,0,residential,6,"LINESTRING (-111.9303882 33.423295, -111.9304005 33.4232277)",bike;auto;walk,1
East 6th Street,34,5591077,3258,4118,1,99.89257349,,,0,residential,6,"LINESTRING (-111.9303882 33.423295, -111.9303108 33.4236887, -111.9302973 33.4237531, -111.9302813 33.4238045, -111.930243 33.4238667, -111.9302129 33.4238974, -111.9301639 33.4239305, -111.9301123 33.4239534, -111.9299243 33.4240186)",bike;auto;walk,1
East 6th Street,35,5591077,4118,3258,1,99.89257349,,,0,residential,6,"LINESTRING (-111.9299243 33.4240186, -111.9301123 33.4239534, -111.9301639 33.4239305, -111.9302129 33.4238974, -111.930243 33.4238667, -111.9302813 33.4238045, -111.9302973 33.4237531, -111.9303108 33.4236887, -111.9303882 33.423295)",bike;auto;walk,1
East 6th Street,36,5591077,4118,25,1,84.35376919,,,0,residential,6,"LINESTRING (-111.9299243 33.4240186, -111.929686 33.4241011, -111.929663 33.424109, -111.9292198 33.4242567, -111.9290798 33.4242989)",bike;auto;walk,1
East 6th Street,37,5591077,25,4118,1,84.35376919,,,0,residential,6,"LINESTRING (-111.9290798 33.4242989, -111.9292198 33.4242567, -111.929663 33.424109, -111.929686 33.4241011, -111.9299243 33.4240186)",bike;auto;walk,1
West 6th Street,38,5591085,856,3438,1,52.04563609,1,25,1900,residential,6,"LINESTRING (-111.9412691 33.4243385, -111.9407083 33.4243409)",bike;auto;walk,1
West 6th Street,39,5591085,3438,856,1,52.04563609,1,25,1900,residential,6,"LINESTRING (-111.9407083 33.4243409, -111.9412691 33.4243385)",bike;auto;walk,1
West 6th Street,40,5591085,3438,27,1,59.06275481,1,25,1900,residential,6,"LINESTRING (-111.9407083 33.4243409, -111.9400719 33.424345)",bike;auto;walk,1
West 6th Street,41,5591085,27,3438,1,59.06275481,1,25,1900,residential,6,"LINESTRING (-111.9400719 33.424345, -111.9407083 33.4243409)",bike;auto;walk,1
East 6th Street,42,5591100,700,3359,1,8.567299045,1,25,1900,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9375411 33.4243581)",bike;auto;walk,1
East 6th Street,43,5591100,3359,700,1,8.567299045,1,25,1900,residential,6,"LINESTRING (-111.9375411 33.4243581, -111.9376334 33.4243567)",bike;auto;walk,1
East 6th Street,44,5591100,3359,3355,1,16.98329589,1,25,1900,residential,6,"LINESTRING (-111.9375411 33.4243581, -111.9373581 33.4243583)",bike;auto;walk,1
East 6th Street,45,5591100,3355,3359,1,16.98329589,1,25,1900,residential,6,"LINESTRING (-111.9373581 33.4243583, -111.9375411 33.4243581)",bike;auto;walk,1
East 6th Street,46,5591100,3355,2545,1,55.76646796,1,25,1900,residential,6,"LINESTRING (-111.9373581 33.4243583, -111.9367572 33.424359)",bike;auto;walk,1
East 6th Street,47,5591100,2545,3355,1,55.76646796,1,25,1900,residential,6,"LINESTRING (-111.9367572 33.424359, -111.9373581 33.4243583)",bike;auto;walk,1
East 6th Street,48,5591100,2545,29,1,8.463806439,1,25,1900,residential,6,"LINESTRING (-111.9367572 33.424359, -111.936666 33.4243591)",bike;auto;walk,1
East 6th Street,49,5591100,29,2545,1,8.463806439,1,25,1900,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9367572 33.424359)",bike;auto;walk,1
East 6th Street,50,5591100,29,2544,1,9.79113526,1,25,1900,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9365605 33.4243597)",bike;auto;walk,1
East 6th Street,51,5591100,2544,29,1,9.79113526,1,25,1900,residential,6,"LINESTRING (-111.9365605 33.4243597, -111.936666 33.4243591)",bike;auto;walk,1
East 6th Street,52,5591100,2544,1827,1,30.32014811,1,25,1900,residential,6,"LINESTRING (-111.9365605 33.4243597, -111.9362338 33.4243617)",bike;auto;walk,1
East 6th Street,53,5591100,1827,2544,1,30.32014811,1,25,1900,residential,6,"LINESTRING (-111.9362338 33.4243617, -111.9365605 33.4243597)",bike;auto;walk,1
East 6th Street,54,5591100,1827,3526,1,35.05323076,1,25,1900,residential,6,"LINESTRING (-111.9362338 33.4243617, -111.9358561 33.4243639)",bike;auto;walk,1
East 6th Street,55,5591100,3526,1827,1,35.05323076,1,25,1900,residential,6,"LINESTRING (-111.9358561 33.4243639, -111.9362338 33.4243617)",bike;auto;walk,1
East 6th Street,56,5591100,3526,1833,1,32.32475832,1,25,1900,residential,6,"LINESTRING (-111.9358561 33.4243639, -111.9355078 33.424366)",bike;auto;walk,1
East 6th Street,57,5591100,1833,3526,1,32.32475832,1,25,1900,residential,6,"LINESTRING (-111.9355078 33.424366, -111.9358561 33.4243639)",bike;auto;walk,1
East 6th Street,58,5591100,1833,3541,1,10.83782252,1,25,1900,residential,6,"LINESTRING (-111.9355078 33.424366, -111.9353948 33.4243414)",bike;auto;walk,1
East 6th Street,59,5591100,3541,1833,1,10.83782252,1,25,1900,residential,6,"LINESTRING (-111.9353948 33.4243414, -111.9355078 33.424366)",bike;auto;walk,1
East 6th Street,60,5591100,3541,2061,1,27.76120227,1,25,1900,residential,6,"LINESTRING (-111.9353948 33.4243414, -111.9353091 33.4243324, -111.9350964 33.4243366)",bike;auto;walk,1
East 6th Street,61,5591100,2061,3541,1,27.76120227,1,25,1900,residential,6,"LINESTRING (-111.9350964 33.4243366, -111.9353091 33.4243324, -111.9353948 33.4243414)",bike;auto;walk,1
East 6th Street,62,5591100,2061,191,1,10.72126579,1,25,1900,residential,6,"LINESTRING (-111.9350964 33.4243366, -111.9349809 33.4243346)",bike;auto;walk,1
East 6th Street,63,5591100,191,2061,1,10.72126579,1,25,1900,residential,6,"LINESTRING (-111.9349809 33.4243346, -111.9350964 33.4243366)",bike;auto;walk,1
South Maple Avenue,64,5591429,30,3912,1,1.094481836,,,0,residential,6,"LINESTRING (-111.9412608 33.4219305, -111.9412597 33.4219207)",bike;auto;walk,1
South Maple Avenue,65,5591429,3912,30,1,1.094481836,,,0,residential,6,"LINESTRING (-111.9412597 33.4219207, -111.9412608 33.4219305)",bike;auto;walk,1
South Maple Avenue,66,5591429,3912,4068,1,44.71310024,,,0,residential,6,"LINESTRING (-111.9412597 33.4219207, -111.9412482 33.4215187)",bike;auto;walk,1
South Maple Avenue,67,5591429,4068,3912,1,44.71310024,,,0,residential,6,"LINESTRING (-111.9412482 33.4215187, -111.9412597 33.4219207)",bike;auto;walk,1
South Maple Avenue,68,5591429,4068,4047,1,1.901999399,,,0,residential,6,"LINESTRING (-111.9412482 33.4215187, -111.9412477 33.4215016)",bike;auto;walk,1
South Maple Avenue,69,5591429,4047,4068,1,1.901999399,,,0,residential,6,"LINESTRING (-111.9412477 33.4215016, -111.9412482 33.4215187)",bike;auto;walk,1
South Maple Avenue,70,5591429,4047,3775,1,19.63034766,,,0,residential,6,"LINESTRING (-111.9412477 33.4215016, -111.9412432 33.4213251)",bike;auto;walk,1
South Maple Avenue,71,5591429,3775,4047,1,19.63034766,,,0,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412477 33.4215016)",bike;auto;walk,1
South Maple Avenue,72,5591429,3775,3798,1,4.138491423,,,0,residential,6,"LINESTRING (-111.9412432 33.4213251, -111.9412418 33.4212879)",bike;auto;walk,1
South Maple Avenue,73,5591429,3798,3775,1,4.138491423,,,0,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412432 33.4213251)",bike;auto;walk,1
South Maple Avenue,74,5591429,3798,342,1,6.483966194,,,0,residential,6,"LINESTRING (-111.9412418 33.4212879, -111.9412404 33.4212296)",bike;auto;walk,1
South Maple Avenue,75,5591429,342,3798,1,6.483966194,,,0,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412418 33.4212879)",bike;auto;walk,1
South Maple Avenue,76,5591429,342,3702,1,3.313933721,,,0,residential,6,"LINESTRING (-111.9412404 33.4212296, -111.9412399 33.4211998)",bike;auto;walk,1
South Maple Avenue,77,5591429,3702,342,1,3.313933721,,,0,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412404 33.4212296)",bike;auto;walk,1
South Maple Avenue,78,5591429,3702,3701,1,75.34019394,,,0,residential,6,"LINESTRING (-111.9412399 33.4211998, -111.9412309 33.4205714, -111.94123 33.4205223)",bike;auto;walk,1
South Maple Avenue,79,5591429,3701,3702,1,75.34019394,,,0,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412309 33.4205714, -111.9412399 33.4211998)",bike;auto;walk,1
West Brown Street,80,5592666,35,4155,1,104.5934955,,,0,residential,6,"LINESTRING (-111.945773 33.4262792, -111.9469 33.4262882)",bike;auto;walk,1
West Brown Street,81,5592666,4155,35,1,104.5934955,,,0,residential,6,"LINESTRING (-111.9469 33.4262882, -111.945773 33.4262792)",bike;auto;walk,1
East Vista del Cerro Drive,82,5592991,4156,1050,1,46.82934508,,25,0,residential,6,"LINESTRING (-111.9392698 33.4087, -111.9391792 33.4091143)",bike;auto;walk,1
East Vista del Cerro Drive,83,5592991,1050,4156,1,46.82934508,,25,0,residential,6,"LINESTRING (-111.9391792 33.4091143, -111.9392698 33.4087)",bike;auto;walk,1
East Vista del Cerro Drive,84,5592991,1050,1051,1,436.4134901,,25,0,residential,6,"LINESTRING (-111.9391792 33.4091143, -111.9391711 33.4091754, -111.9390931 33.4101435, -111.9390073 33.4102725, -111.9388614 33.4103441, -111.9376168 33.4103728, -111.9364495 33.4103513, -111.9362693 33.4103226, -111.9361406 33.4102295, -111.9360805 33.4100862, -111.9360637 33.4099438)",bike;auto;walk,1
East Vista del Cerro Drive,85,5592991,1051,1050,1,436.4134901,,25,0,residential,6,"LINESTRING (-111.9360637 33.4099438, -111.9360805 33.4100862, -111.9361406 33.4102295, -111.9362693 33.4103226, -111.9364495 33.4103513, -111.9376168 33.4103728, -111.9388614 33.4103441, -111.9390073 33.4102725, -111.9390931 33.4101435, -111.9391711 33.4091754, -111.9391792 33.4091143)",bike;auto;walk,1
East Vista del Cerro Drive,86,5592991,1051,36,1,48.94104803,,25,0,residential,6,"LINESTRING (-111.9360637 33.4099438, -111.9360118 33.4095058)",bike;auto;walk,1
East Vista del Cerro Drive,87,5592991,36,1051,1,48.94104803,,25,0,residential,6,"LINESTRING (-111.9360118 33.4095058, -111.9360637 33.4099438)",bike;auto;walk,1
East Vista del Cerro Drive,88,5592994,38,1003,1,39.77368484,,,0,residential,6,"LINESTRING (-111.9301254 33.4104444, -111.9296969 33.4104461)",bike;auto;walk,1
East Vista del Cerro Drive,89,5592994,1003,38,1,39.77368484,,,0,residential,6,"LINESTRING (-111.9296969 33.4104461, -111.9301254 33.4104444)",bike;auto;walk,1
East Vista del Cerro Drive,90,5592994,1003,39,1,295.6247677,,,0,residential,6,"LINESTRING (-111.9296969 33.4104461, -111.926512 33.4104588)",bike;auto;walk,1
East Vista del Cerro Drive,91,5592994,39,1003,1,295.6247677,,,0,residential,6,"LINESTRING (-111.926512 33.4104588, -111.9296969 33.4104461)",bike;auto;walk,1
East Jen Tilly Lane,92,5593228,2864,3514,1,40.46224273,,,0,residential,6,"LINESTRING (-111.9242329 33.4119115, -111.9237971 33.4119026)",bike;auto;walk,1
East Jen Tilly Lane,93,5593228,3514,2864,1,40.46224273,,,0,residential,6,"LINESTRING (-111.9237971 33.4119026, -111.9242329 33.4119115)",bike;auto;walk,1
East Jen Tilly Lane,94,5593228,3514,3089,1,11.61514668,,,0,residential,6,"LINESTRING (-111.9237971 33.4119026, -111.923672 33.4119)",bike;auto;walk,1
East Jen Tilly Lane,95,5593228,3089,3514,1,11.61514668,,,0,residential,6,"LINESTRING (-111.923672 33.4119, -111.9237971 33.4119026)",bike;auto;walk,1
East Jen Tilly Lane,96,5593228,3089,40,1,38.9675073,,,0,residential,6,"LINESTRING (-111.923672 33.4119, -111.9232523 33.4118914)",bike;auto;walk,1
East Jen Tilly Lane,97,5593228,40,3089,1,38.9675073,,,0,residential,6,"LINESTRING (-111.9232523 33.4118914, -111.923672 33.4119)",bike;auto;walk,1
South Ash Avenue,98,5594960,41,42,1,124.8944683,1,,1900,residential,6,"LINESTRING (-111.94234 33.4136148, -111.942349 33.4142597, -111.9423597 33.4144744, -111.9423738 33.4146487, -111.9423885 33.4146873, -111.9424188 33.4147283)",bike;auto;walk,1
South Ash Avenue,99,5594960,42,41,1,124.8944683,1,,1900,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9423885 33.4146873, -111.9423738 33.4146487, -111.9423597 33.4144744, -111.942349 33.4142597, -111.94234 33.4136148)",bike;auto;walk,1
South Ash Avenue,100,5594960,42,3576,1,118.2256565,1,,1900,residential,6,"LINESTRING (-111.9424188 33.4147283, -111.9424388 33.4147724, -111.9424462 33.414825, -111.9424521 33.4157344, -111.9424522 33.4157881)",bike;auto;walk,1
South Ash Avenue,101,5594960,3576,42,1,118.2256565,1,,1900,residential,6,"LINESTRING (-111.9424522 33.4157881, -111.9424521 33.4157344, -111.9424462 33.414825, -111.9424388 33.4147724, -111.9424188 33.4147283)",bike;auto;walk,1
South Ash Avenue,102,5594960,3576,3574,1,21.12705441,1,,1900,residential,6,"LINESTRING (-111.9424522 33.4157881, -111.9424525 33.4159781)",bike;auto;walk,1
South Ash Avenue,103,5594960,3574,3576,1,21.12705441,1,,1900,residential,6,"LINESTRING (-111.9424525 33.4159781, -111.9424522 33.4157881)",bike;auto;walk,1
South Ash Avenue,104,5594960,3574,3823,1,20.58220198,1,,1900,residential,6,"LINESTRING (-111.9424525 33.4159781, -111.9424526 33.4160145, -111.9424528 33.4161632)",bike;auto;walk,1
South Ash Avenue,105,5594960,3823,3574,1,20.58220198,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4161632, -111.9424526 33.4160145, -111.9424525 33.4159781)",bike;auto;walk,1
South Ash Avenue,106,5594960,3823,43,1,3.024502004,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4161632, -111.9424528 33.4161904)",bike;auto;walk,1
South Ash Avenue,107,5594960,43,3823,1,3.024502004,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424528 33.4161632)",bike;auto;walk,1
South Ash Avenue,108,5594960,43,3461,1,79.26026594,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.9424497 33.4169032)",bike;auto;walk,1
South Ash Avenue,109,5594960,3461,43,1,79.26026594,1,,1900,residential,6,"LINESTRING (-111.9424497 33.4169032, -111.9424528 33.4161904)",bike;auto;walk,1
South Ash Avenue,110,5594960,3461,44,1,79.51627732,1,,1900,residential,6,"LINESTRING (-111.9424497 33.4169032, -111.9424492 33.4170136, -111.9424525 33.4176183)",bike;auto;walk,1
South Ash Avenue,111,5594960,44,3461,1,79.51627732,1,,1900,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424492 33.4170136, -111.9424497 33.4169032)",bike;auto;walk,1
South Ash Avenue,112,5594960,44,3463,1,9.129108195,1,,1900,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9424524 33.4177004)",bike;auto;walk,1
South Ash Avenue,113,5594960,3463,44,1,9.129108195,1,,1900,residential,6,"LINESTRING (-111.9424524 33.4177004, -111.9424525 33.4176183)",bike;auto;walk,1
South Ash Avenue,114,5594960,3463,3578,1,78.11482292,1,,1900,residential,6,"LINESTRING (-111.9424524 33.4177004, -111.9424519 33.4183184, -111.9424528 33.4184029)",bike;auto;walk,1
South Ash Avenue,115,5594960,3578,3463,1,78.11482292,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4184029, -111.9424519 33.4183184, -111.9424524 33.4177004)",bike;auto;walk,1
South Ash Avenue,116,5594960,3578,4148,1,27.15437367,1,,1900,residential,6,"LINESTRING (-111.9424528 33.4184029, -111.9424547 33.4186471)",bike;auto;walk,1
South Ash Avenue,117,5594960,4148,3578,1,27.15437367,1,,1900,residential,6,"LINESTRING (-111.9424547 33.4186471, -111.9424528 33.4184029)",bike;auto;walk,1
South Ash Avenue,118,5594960,4148,45,1,46.24706329,1,,1900,residential,6,"LINESTRING (-111.9424547 33.4186471, -111.9424582 33.4189409, -111.9424489 33.4189802, -111.9424268 33.4190138, -111.9423945 33.4190482)",bike;auto;walk,1
South Ash Avenue,119,5594960,45,4148,1,46.24706329,1,,1900,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9424268 33.4190138, -111.9424489 33.4189802, -111.9424582 33.4189409, -111.9424547 33.4186471)",bike;auto;walk,1
South Ash Avenue,120,5594960,45,982,1,63.18988064,1,,1900,residential,6,"LINESTRING (-111.9423945 33.4190482, -111.9423684 33.4190899, -111.9423603 33.4191344, -111.9423658 33.4196106)",bike;auto;walk,1
South Ash Avenue,121,5594960,982,45,1,63.18988064,1,,1900,residential,6,"LINESTRING (-111.9423658 33.4196106, -111.9423603 33.4191344, -111.9423684 33.4190899, -111.9423945 33.4190482)",bike;auto;walk,1
South Ash Avenue,122,5594960,982,3961,1,56.82317043,1,,1900,residential,6,"LINESTRING (-111.9423658 33.4196106, -111.942368 33.4197262, -111.9423711 33.4201216)",bike;auto;walk,1
South Ash Avenue,123,5594960,3961,982,1,56.82317043,1,,1900,residential,6,"LINESTRING (-111.9423711 33.4201216, -111.942368 33.4197262, -111.9423658 33.4196106)",bike;auto;walk,1
South Ash Avenue,124,5594960,3961,3703,1,34.43076558,1,,1900,residential,6,"LINESTRING (-111.9423711 33.4201216, -111.9423768 33.4204094, -111.9423773 33.4204312)",bike;auto;walk,1
South Ash Avenue,125,5594960,3703,3961,1,34.43076558,1,,1900,residential,6,"LINESTRING (-111.9423773 33.4204312, -111.9423768 33.4204094, -111.9423711 33.4201216)",bike;auto;walk,1
East Hayden Lane,126,5595748,53,3507,1,48.27215615,,,0,residential,6,"LINESTRING (-111.9090828 33.4190024, -111.9085627 33.4190057)",bike;auto;walk,1
East Hayden Lane,127,5595748,3507,53,1,48.27215615,,,0,residential,6,"LINESTRING (-111.9085627 33.4190057, -111.9090828 33.4190024)",bike;auto;walk,1
East Hayden Lane,128,5595748,3507,4157,1,42.94464567,,,0,residential,6,"LINESTRING (-111.9085627 33.4190057, -111.9081 33.4190086)",bike;auto;walk,1
East Hayden Lane,129,5595748,4157,3507,1,42.94464567,,,0,residential,6,"LINESTRING (-111.9081 33.4190086, -111.9085627 33.4190057)",bike;auto;walk,1
South Sierra Vista Drive,130,5597447,2239,4158,1,70.5519987,,,0,residential,6,"LINESTRING (-111.9311446 33.4093331, -111.9311366 33.4087679, -111.9311529 33.4087)",bike;auto;walk,1
South Sierra Vista Drive,131,5597447,4158,2239,1,70.5519987,,,0,residential,6,"LINESTRING (-111.9311529 33.4087, -111.9311366 33.4087679, -111.9311446 33.4093331)",bike;auto;walk,1
South Ve Ella Circle,132,5597818,60,61,1,86.07452385,,,0,residential,6,"LINESTRING (-111.9108076 33.418129, -111.9108076 33.4175245, -111.910665 33.4174037)",bike;auto;walk,1
South Ve Ella Circle,133,5597818,61,60,1,86.07452385,,,0,residential,6,"LINESTRING (-111.910665 33.4174037, -111.9108076 33.4175245, -111.9108076 33.418129)",bike;auto;walk,1
West 14th Street,134,5598295,18,623,1,39.47494789,,,0,residential,6,"LINESTRING (-111.9443138 33.4139026, -111.9447391 33.413904)",bike;auto;walk,1
West 14th Street,135,5598295,623,18,1,39.47494789,,,0,residential,6,"LINESTRING (-111.9447391 33.413904, -111.9443138 33.4139026)",bike;auto;walk,1
West 14th Street,136,5598295,623,62,1,98.30415088,,,0,residential,6,"LINESTRING (-111.9447391 33.413904, -111.9457982 33.4139106)",bike;auto;walk,1
West 14th Street,137,5598295,62,623,1,98.30415088,,,0,residential,6,"LINESTRING (-111.9457982 33.4139106, -111.9447391 33.413904)",bike;auto;walk,1
West 14th Street,138,5598295,62,4159,1,102.2653887,,,0,residential,6,"LINESTRING (-111.9457982 33.4139106, -111.9469 33.4139141)",bike;auto;walk,1
West 14th Street,139,5598295,4159,62,1,102.2653887,,,0,residential,6,"LINESTRING (-111.9469 33.4139141, -111.9457982 33.4139106)",bike;auto;walk,1
East 15th Street,140,5600077,63,3820,1,54.70186198,,,0,residential,6,"LINESTRING (-111.9397324 33.4119109, -111.9391432 33.4119218)",bike;auto;walk,1
East 15th Street,141,5600077,3820,63,1,54.70186198,,,0,residential,6,"LINESTRING (-111.9391432 33.4119218, -111.9397324 33.4119109)",bike;auto;walk,1
East 15th Street,142,5600077,3820,64,1,109.6547446,,,0,residential,6,"LINESTRING (-111.9391432 33.4119218, -111.9379621 33.4119438)",bike;auto;walk,1
East 15th Street,143,5600077,64,3820,1,109.6547446,,,0,residential,6,"LINESTRING (-111.9379621 33.4119438, -111.9391432 33.4119218)",bike;auto;walk,1
East 15th Street,144,5600077,64,65,1,129.0075589,,,0,residential,6,"LINESTRING (-111.9379621 33.4119438, -111.9365723 33.4119575)",bike;auto;walk,1
East 15th Street,145,5600077,65,64,1,129.0075589,,,0,residential,6,"LINESTRING (-111.9365723 33.4119575, -111.9379621 33.4119438)",bike;auto;walk,1
East 15th Street,146,5600077,65,3620,1,82.56773431,,,0,residential,6,"LINESTRING (-111.9365723 33.4119575, -111.9356828 33.4119665)",bike;auto;walk,1
East 15th Street,147,5600077,3620,65,1,82.56773431,,,0,residential,6,"LINESTRING (-111.9356828 33.4119665, -111.9365723 33.4119575)",bike;auto;walk,1
East 15th Street,148,5600077,3620,66,1,69.91359057,,,0,residential,6,"LINESTRING (-111.9356828 33.4119665, -111.9350331 33.4119767, -111.9349297 33.4119783)",bike;auto;walk,1
East 15th Street,149,5600077,66,3620,1,69.91359057,,,0,residential,6,"LINESTRING (-111.9349297 33.4119783, -111.9350331 33.4119767, -111.9356828 33.4119665)",bike;auto;walk,1
